_id,spotify_features.danceability,spotify_features.energy,spotify_features.key,spotify_features.loudness,spotify_features.mode,spotify_features.speechiness,spotify_features.acousticness,spotify_features.instrumentalness,spotify_features.liveness,spotify_features.valence,spotify_features.tempo,spotify_features.type,spotify_features.duration_ms,spotify_features.time_signature
5f6a623c61d3b237bb014cb9,,,,,,,,,,,,,,
5f6a623c61d3b237bb014cba,,,,,,,,,,,,,,
5f6a623c61d3b237bb014cbb,,,,,,,,,,,,,,
5f6a623c61d3b237bb014cbc,,,,,,,,,,,,,,
5f6a623c61d3b237bb014cbd,,,,,,,,,,,,,,
5f6a623c61d3b237bb014cbe,,,,,,,,,,,,,,
5f6a623c61d3b237bb014cbf,0.485,0.936,4,-11.738,0,0.0669,0.00313,0.633,0.166,0.337,109.374,audio_features,198173,4
5f6a623c61d3b237bb014cc0,0.476,0.901,8,-6.751,1,0.0975,0.0642,0.158,0.0557,0.109,91.955,audio_features,353787,4
5f6a623c61d3b237bb014cc1,0.553,0.825,7,-12.207,1,0.0467,0.0045,0.754,0.141,0.505,118.451,audio_features,221208,4
5f6a623c61d3b237bb014cc2,0.493,0.788,4,-12.808,1,0.0407,0.0167,0.791,0.318,0.762,130.243,audio_features,257533,4
5f6a623c61d3b237bb014cc3,,,,,,,,,,,,,,
5f6a623c61d3b237bb014cc4,0.484,0.947,11,-5.475,1,0.0467,0.016,0.00142,0.0691,0.571,94.517,audio_features,276373,4
5f6a623c61d3b237bb014cc5,0.269,0.801,2,-11.965,1,0.075,0.0118,0.0389,0.0734,0.479,177.199,audio_features,326133,4
5f6a623c61d3b237bb014cc6,0.512,0.947,9,-5.659,0,0.0401,0.000692,0.114,0.0283,0.612,117.461,audio_features,256933,4
5f6a623c61d3b237bb014cc7,0.487,0.65,2,-12.67,1,0.0484,0.225,0.0368,0.244,0.347,121.395,audio_features,318827,4
5f6a623d61d3b237bb014cc8,0.6,0.978,7,-3.828,1,0.213,0.0000112,0.857,0.351,0.288,105.01,audio_features,192160,4
5f6a623d61d3b237bb014cc9,0.365,0.991,0,-3.254,1,0.312,0.00000888,0.691,0.513,0.104,167.057,audio_features,166147,4
5f6a623d61d3b237bb014cca,0.339,0.977,10,-3.018,1,0.24,0.0000299,0.638,0.0983,0.427,114.128,audio_features,224707,4
5f6a623d61d3b237bb014ccb,0.541,0.98,2,-3.274,1,0.187,0.0000348,0.193,0.214,0.208,105.977,audio_features,202387,3
5f6a623d61d3b237bb014ccc,0.568,0.998,2,-3.154,0,0.234,0.000287,0.00907,0.262,0.159,108.997,audio_features,187640,4
5f6a623d61d3b237bb014ccd,0.395,0.985,2,-3.147,1,0.324,0.00000614,0.208,0.0371,0.148,168.178,audio_features,186213,4
5f6a623d61d3b237bb014cce,0.305,0.945,4,-3.501,0,0.126,0.00016,0.0707,0.301,0.225,151.873,audio_features,238547,4
5f6a623d61d3b237bb014ccf,0.427,0.957,2,-3.26,1,0.308,0.000203,0.0397,0.06,0.529,183.083,audio_features,210027,4
5f6a623d61d3b237bb014cd0,0.497,0.957,6,-2.983,1,0.225,0.0000241,0.656,0.354,0.727,120.024,audio_features,169173,4
5f6a623d61d3b237bb014cd1,0.255,0.944,4,-4.225,0,0.192,0.0000958,0.0524,0.206,0.198,111.765,audio_features,280693,4
5f6a623d61d3b237bb014cd2,0.587,0.806,1,-4.294,0,0.042,0.00588,0.811,0.0954,0.211,122.497,audio_features,269200,4
5f6a623d61d3b237bb014cd3,0.434,0.978,9,-3.721,0,0.403,0.000182,0.628,0.192,0.11,122.558,audio_features,440373,4
5f6a623d61d3b237bb014cd4,0.54,0.799,0,-5.369,1,0.0497,0.00426,0.0222,0.0867,0.124,120.03,audio_features,264800,3
5f6a623d61d3b237bb014cd5,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cd6,0.495,0.758,6,-6.959,0,0.0372,0.0000802,0.147,0.0842,0.255,91.075,audio_features,219813,4
5f6a623d61d3b237bb014cd7,0.458,0.941,1,-5.91,1,0.106,0.000013,0.358,0.0857,0.237,128.959,audio_features,185587,4
5f6a623d61d3b237bb014cd8,0.415,0.97,6,-5.522,1,0.102,0.00000164,0.000737,0.214,0.135,129.953,audio_features,226600,4
5f6a623d61d3b237bb014cd9,0.424,0.819,2,-7.224,0,0.0514,0.0000486,0.0272,0.148,0.546,79.131,audio_features,262640,4
5f6a623d61d3b237bb014cda,0.38,0.926,9,-4.493,0,0.0628,0.0000315,0.0000084,0.0919,0.415,129.895,audio_features,194760,4
5f6a623d61d3b237bb014cdb,0.515,0.822,2,-6.34,0,0.0825,0.000151,0.0935,0.236,0.409,110.009,audio_features,301200,4
5f6a623d61d3b237bb014cdc,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cdd,0.338,0.955,4,-6.082,1,0.088,0.00000505,0.0401,0.197,0.356,158.305,audio_features,253133,4
5f6a623d61d3b237bb014cde,0.489,0.933,6,-4.998,0,0.0766,0.00000528,0.402,0.283,0.417,109.567,audio_features,248640,3
5f6a623d61d3b237bb014cdf,0.398,0.94,4,-5.579,0,0.0709,0.00000112,0.444,0.104,0.442,99.965,audio_features,107733,4
5f6a623d61d3b237bb014ce0,0.515,0.829,10,-6.119,1,0.0488,0.0000244,0.00000795,0.111,0.657,113.005,audio_features,246040,4
5f6a623d61d3b237bb014ce1,0.35,0.945,1,-6.603,1,0.181,0.0000171,0.272,0.888,0.14,173.964,audio_features,199187,4
5f6a623d61d3b237bb014ce2,,,,,,,,,,,,,,
5f6a623d61d3b237bb014ce3,,,,,,,,,,,,,,
5f6a623d61d3b237bb014ce4,,,,,,,,,,,,,,
5f6a623d61d3b237bb014ce5,,,,,,,,,,,,,,
5f6a623d61d3b237bb014ce6,,,,,,,,,,,,,,
5f6a623d61d3b237bb014ce7,,,,,,,,,,,,,,
5f6a623d61d3b237bb014ce8,,,,,,,,,,,,,,
5f6a623d61d3b237bb014ce9,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cea,,,,,,,,,,,,,,
5f6a623d61d3b237bb014ceb,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cec,,,,,,,,,,,,,,
5f6a623d61d3b237bb014ced,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cee,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cef,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cf0,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cf1,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cf2,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cf3,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cf4,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cf5,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cf6,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cf7,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cf8,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cf9,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cfa,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cfb,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cfc,,,,,,,,,,,,,,
5f6a623d61d3b237bb014cfd,0.829,0.492,10,-10.725,0,0.0733,0.114,0.413,0.107,0.862,86.977,audio_features,271535,4
5f6a623d61d3b237bb014cfe,0.886,0.571,1,-10.883,1,0.205,0.057,0.393,0.163,0.436,116.932,audio_features,313880,4
5f6a623d61d3b237bb014cff,0.696,0.421,1,-10.089,1,0.0315,0.172,0.0251,0.198,0.938,96.02,audio_features,247889,4
5f6a623d61d3b237bb014d00,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d01,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d02,0.49,0.82,1,-11.444,1,0.216,0.677,0.0484,0.0956,0.71,99.476,audio_features,140013,4
5f6a623d61d3b237bb014d03,0.584,0.912,5,-5.935,1,0.0452,0.00275,0.187,0.0754,0.718,96.54,audio_features,185147,4
5f6a623d61d3b237bb014d04,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d05,0.695,0.279,1,-17.691,1,0.961,0.505,0,0.223,0.853,60.728,audio_features,18040,3
5f6a623d61d3b237bb014d06,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d07,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d08,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d09,0.721,0.415,9,-10.566,0,0.0429,0.842,0.0824,0.167,0.713,154.781,audio_features,127653,4
5f6a623d61d3b237bb014d0a,0.546,0.93,11,-7.438,1,0.0592,0.00567,0.842,0.218,0.611,89.92,audio_features,175920,4
5f6a623d61d3b237bb014d0b,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d0c,0.373,0.114,2,-19.24,0,0.031,0.959,0.973,0.181,0.0444,111.522,audio_features,223987,3
5f6a623d61d3b237bb014d0d,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d0e,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d0f,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d10,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d11,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d12,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d13,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d14,0.701,0.535,9,-14.798,0,0.881,0.504,0.00000104,0.182,0.398,70.746,audio_features,46533,4
5f6a623d61d3b237bb014d15,0.613,0.832,8,-9.187,1,0.0281,0.388,0.95,0.0865,0.48,164.876,audio_features,399027,4
5f6a623d61d3b237bb014d16,0.405,0.793,7,-7.364,0,0.103,0.0658,0.809,0.106,0.938,104.036,audio_features,274267,4
5f6a623d61d3b237bb014d17,0.594,0.809,10,-6.489,0,0.043,0.333,0.827,0.524,0.518,87.696,audio_features,436200,1
5f6a623d61d3b237bb014d18,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d19,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d1a,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d1b,0.496,0.814,9,-6.291,1,0.0497,0.601,0.846,0.315,0.254,98.083,audio_features,240067,4
5f6a623d61d3b237bb014d1c,0.651,0.697,8,-6.797,0,0.0312,0.00291,0.689,0.251,0.69,110.129,audio_features,265867,4
5f6a623d61d3b237bb014d1d,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d1e,0.664,0.644,7,-9.334,0,0.0352,0.531,0.661,0.251,0.646,79.526,audio_features,298373,4
5f6a623d61d3b237bb014d1f,0.674,0.737,8,-8.21,1,0.064,0.574,0.779,0.32,0.385,146.389,audio_features,561360,4
5f6a623d61d3b237bb014d20,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d21,0.178,0.586,0,-19.586,1,0.106,0.864,0.901,0.341,0.25,88.341,audio_features,80000,3
5f6a623d61d3b237bb014d22,0.65,0.469,7,-8.842,0,0.0385,0.00395,0.677,0.0876,0.319,139.954,audio_features,238577,4
5f6a623d61d3b237bb014d23,0.563,0.72,8,-12.629,1,0.0392,0.296,0.932,0.0847,0.352,154.034,audio_features,248347,4
5f6a623d61d3b237bb014d24,0.421,0.855,1,-12.13,1,0.0468,0.00159,0.649,0.821,0.346,129.73,audio_features,126880,4
5f6a623d61d3b237bb014d25,0.527,0.778,11,-11.447,0,0.49,0.191,0.496,0.0761,0.15,150.073,audio_features,331693,4
5f6a623d61d3b237bb014d26,0.356,0.34,2,-14.542,0,0.0298,0.575,0.914,0.0897,0.104,107.504,audio_features,239227,4
5f6a623d61d3b237bb014d27,0.641,0.313,5,-13.277,0,0.101,0.145,0.9,0.45,0.182,135.048,audio_features,175427,3
5f6a623d61d3b237bb014d28,0.796,0.538,1,-8.838,1,0.183,0.258,0.0348,0.071,0.45,92.022,audio_features,255613,4
5f6a623d61d3b237bb014d29,0.724,0.809,1,-9.326,1,0.0341,0.00255,0.493,0.0602,0.628,101.597,audio_features,144947,4
5f6a623d61d3b237bb014d2a,0.509,0.639,5,-8.921,0,0.0517,0.00778,0.876,0.0737,0.0328,169.972,audio_features,337267,4
5f6a623d61d3b237bb014d2b,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d2c,0.735,0.948,1,-7.541,1,0.154,0.0728,0.00356,0.291,0.424,109.984,audio_features,222600,4
5f6a623d61d3b237bb014d2d,0.677,0.847,2,-8.426,1,0.17,0.166,0.0000114,0.114,0.172,93.979,audio_features,219493,4
5f6a623d61d3b237bb014d2e,0.781,0.796,1,-6.95,1,0.111,0.0359,0.219,0.194,0.621,110,audio_features,195667,4
5f6a623d61d3b237bb014d2f,0.684,0.978,6,-5.446,0,0.136,0.181,0.000151,0.135,0.224,95.977,audio_features,171533,4
5f6a623d61d3b237bb014d30,0.803,0.595,11,-6.843,0,0.0905,0.129,0.000541,0.101,0.314,139.99,audio_features,181133,4
5f6a623d61d3b237bb014d31,0.474,0.631,1,-7.413,1,0.395,0.0754,0.000187,0.0866,0.311,76.496,audio_features,244013,4
5f6a623d61d3b237bb014d32,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d33,0.827,0.629,8,-5.821,0,0.221,0.0149,0.000283,0.0909,0.519,137.02,audio_features,227059,4
5f6a623d61d3b237bb014d34,0.65,0.517,5,-8.379,0,0.0334,0.0767,0.0162,0.0855,0.358,86.972,audio_features,229893,4
5f6a623d61d3b237bb014d35,0.391,0.339,9,-15.456,0,0.0929,0.748,0.0515,0.196,0.604,96.994,audio_features,81707,4
5f6a623d61d3b237bb014d36,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d37,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d38,0.718,0.955,9,-5.194,1,0.135,0.167,0.0232,0.108,0.345,96.035,audio_features,144960,4
5f6a623d61d3b237bb014d39,0.827,0.629,8,-5.821,0,0.221,0.0149,0.000283,0.0909,0.519,137.02,audio_features,227059,4
5f6a623d61d3b237bb014d3a,0.809,0.889,5,-5.732,0,0.105,0.0386,0,0.108,0.852,101.493,audio_features,219267,4
5f6a623d61d3b237bb014d3b,0.796,0.881,10,-5.159,0,0.153,0.0516,0.91,0.114,0.448,89.994,audio_features,124627,4
5f6a623d61d3b237bb014d3c,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d3d,0.86,0.913,1,-6.638,0,0.143,0.0994,0.0000118,0.0785,0.774,105.974,audio_features,216307,4
5f6a623d61d3b237bb014d3e,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d3f,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d40,0.48,0.919,9,-6.807,0,0.0546,0.000255,0.134,0.311,0.446,155.042,audio_features,215467,4
5f6a623d61d3b237bb014d41,0.679,0.485,11,-10.262,0,0.0379,0.0743,0.95,0.104,0.757,83.978,audio_features,146573,4
5f6a623d61d3b237bb014d42,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d43,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d44,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d45,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d46,0.739,0.212,10,-11.01,1,0.0313,0.797,0.29,0.093,0.0679,103.637,audio_features,234827,4
5f6a623d61d3b237bb014d47,0.471,0.922,10,-4.501,0,0.084,0.000052,0.0346,0.906,0.664,181.911,audio_features,382028,4
5f6a623d61d3b237bb014d48,0.612,0.716,8,-7.995,1,0.0256,0.0505,0.00462,0.0872,0.802,168.062,audio_features,220027,4
5f6a623d61d3b237bb014d49,0.796,0.881,10,-5.159,0,0.153,0.0516,0.91,0.114,0.448,89.994,audio_features,124627,4
5f6a623d61d3b237bb014d4a,0.475,0.174,0,-16.336,1,0.0334,0.884,0.9,0.192,0.0631,112.223,audio_features,269653,4
5f6a623d61d3b237bb014d4b,0.625,0.912,4,-6.318,1,0.38,0.133,0,0.0634,0.752,183.962,audio_features,205000,4
5f6a623d61d3b237bb014d4c,0.394,0.92,1,-7.396,1,0.456,0.0151,0,0.668,0.464,90.084,audio_features,213500,4
5f6a623d61d3b237bb014d4d,0.486,0.642,6,-7.731,1,0.323,0.0132,0.825,0.212,0.498,70.628,audio_features,205605,4
5f6a623d61d3b237bb014d4e,0.575,0.697,4,-10.392,0,0.354,0.135,0.535,0.0764,0.0356,139.992,audio_features,308636,4
5f6a623d61d3b237bb014d4f,0.259,0.486,1,-7.358,1,0.0391,0.000445,0.744,0.701,0.035,136.076,audio_features,276598,4
5f6a623d61d3b237bb014d50,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d51,0.51,0.408,11,-12.271,0,0.0693,0.0627,0.823,0.275,0.156,136.366,audio_features,216999,4
5f6a623d61d3b237bb014d52,0.552,0.703,4,-7.867,0,0.065,0.055,0.729,0.118,0.363,182.999,audio_features,250543,4
5f6a623d61d3b237bb014d53,0.821,0.809,7,-8.288,1,0.196,0.0274,0.128,0.307,0.285,101.016,audio_features,208308,4
5f6a623d61d3b237bb014d54,0.355,0.674,8,-9.093,1,0.0513,0.0111,0.919,0.0901,0.0356,90.954,audio_features,293172,5
5f6a623d61d3b237bb014d55,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d56,0.298,0.824,9,-11.297,0,0.241,0.213,0.775,0.115,0.105,170.682,audio_features,376048,3
5f6a623d61d3b237bb014d57,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d58,0.396,0.71,8,-6.907,1,0.204,0.00337,0.77,0.0698,0.128,196.246,audio_features,269096,3
5f6a623d61d3b237bb014d59,0.587,0.849,5,-5.993,0,0.0478,0.00168,0.602,0.0932,0.155,160.018,audio_features,231368,4
5f6a623d61d3b237bb014d5a,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d5b,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d5c,0.606,0.711,9,-10.131,1,0.0327,0.0809,0.917,0.0836,0.589,156.475,audio_features,289000,4
5f6a623d61d3b237bb014d5d,0.557,0.565,8,-14.015,0,0.232,0.237,0.0000875,0.416,0.363,121.34,audio_features,44680,3
5f6a623d61d3b237bb014d5e,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d5f,0.594,0.775,10,-7.631,0,0.0257,0.12,0.88,0.548,0.599,106.805,audio_features,389320,4
5f6a623d61d3b237bb014d60,0.641,0.943,5,-6.254,0,0.264,0.0351,0.000259,0.328,0.718,171.811,audio_features,232000,4
5f6a623d61d3b237bb014d61,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d62,0.616,0.748,7,-7.927,1,0.0262,0.283,0.842,0.354,0.224,101.526,audio_features,178640,3
5f6a623d61d3b237bb014d63,0.785,0.851,6,-7.039,1,0.0805,0.0000385,0.875,0.0744,0.523,129.533,audio_features,259347,4
5f6a623d61d3b237bb014d64,0.553,0.752,1,-9.671,1,0.0631,0.107,0.44,0.392,0.771,140.331,audio_features,404760,4
5f6a623d61d3b237bb014d65,0.627,0.832,6,-7.735,0,0.0758,0.0502,0.382,0.325,0.642,167.441,audio_features,178187,4
5f6a623d61d3b237bb014d66,0.352,0.595,9,-10.507,0,0.0413,0.0761,0.631,0.0764,0.0705,115.907,audio_features,496013,4
5f6a623d61d3b237bb014d67,0.671,0.924,10,-6.784,0,0.0598,0.00334,0.805,0.0427,0.965,162.503,audio_features,423720,4
5f6a623d61d3b237bb014d68,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d69,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d6a,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d6b,0.383,0.881,1,-6.417,0,0.0781,0.00219,0.784,0.115,0.26,110.799,audio_features,249767,5
5f6a623d61d3b237bb014d6c,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d6d,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d6e,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d6f,0.423,0.804,7,-7.523,1,0.0966,0.0031,0.769,0.105,0.0595,171.985,audio_features,361395,4
5f6a623d61d3b237bb014d70,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d71,0.536,0.923,0,-6.18,1,0.0883,0.00128,0.0202,0.104,0.309,140.009,audio_features,243749,4
5f6a623d61d3b237bb014d72,0.477,0.94,8,-4.742,1,0.12,0.00031,0.0141,0.0714,0.117,160.039,audio_features,153331,4
5f6a623d61d3b237bb014d73,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d74,0.511,0.809,1,-4.742,1,0.0522,0.002,0,0.217,0.169,160.078,audio_features,234386,4
5f6a623d61d3b237bb014d75,0.437,0.725,1,-4.566,1,0.0379,0.000547,0.00000787,0.107,0.269,139.745,audio_features,211997,4
5f6a623d61d3b237bb014d76,0.514,0.899,0,-4.154,1,0.0927,0.000328,0.00104,0.244,0.408,119.958,audio_features,120623,4
5f6a623d61d3b237bb014d77,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d78,0.629,0.492,1,-13.257,1,0.369,0.00817,0.699,0.0911,0.704,94.665,audio_features,44568,4
5f6a623d61d3b237bb014d79,0.506,0.882,9,-8.683,1,0.0737,0.000655,0.795,0.174,0.14,107.994,audio_features,257735,4
5f6a623d61d3b237bb014d7a,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d7b,0.507,0.612,2,-9.261,1,0.0952,0.0925,0.813,0.223,0.121,149.03,audio_features,461854,4
5f6a623d61d3b237bb014d7c,0.654,0.611,1,-12.686,1,0.31,0.00444,0.471,0.104,0.118,51.762,audio_features,50000,4
5f6a623d61d3b237bb014d7d,0.451,0.423,1,-10.775,1,0.0428,0.058,0.865,0.114,0.085,104.09,audio_features,305481,4
5f6a623d61d3b237bb014d7e,,,,,,,,,,,,,,
5f6a623d61d3b237bb014d7f,0.398,0.543,2,-11.466,1,0.0719,0.000911,0.835,0.161,0.0914,162.905,audio_features,422000,4
5f6a623d61d3b237bb014d80,0.171,0.0994,10,-30.351,1,0.0674,0.0331,0.823,0.11,0.0366,121.025,audio_features,104544,4
5f6a623d61d3b237bb014d81,0.316,0.339,4,-20.742,1,0.104,0.305,0.605,0.461,0.0794,89.305,audio_features,126452,4
5f6a623d61d3b237bb014d82,0.284,0.722,7,-8.284,1,0.0559,0.00461,0.873,0.163,0.0383,116.292,audio_features,506763,3
5f6a623d61d3b237bb014d83,0.0814,0.257,2,-23.405,0,0.0568,0.264,0.949,0.0979,0.0358,169.595,audio_features,116499,4
5f6a623d61d3b237bb014d84,0.188,0.0877,1,-28.128,1,0.0406,0.954,0.842,0.0987,0.0389,74.045,audio_features,154780,4
5f6a623d61d3b237bb014d85,0.429,0.481,7,-13.896,0,0.0403,0.0197,0.677,0.0928,0.207,156.014,audio_features,431000,5
5f6a623d61d3b237bb014d86,0.169,0.178,2,-22.272,0,0.0404,0.485,0.887,0.126,0.044,79.266,audio_features,136256,4
5f6a623d61d3b237bb014d87,0.341,0.734,6,-10.274,0,0.252,0.00193,0.0884,0.111,0.182,160.934,audio_features,280842,4
5f6a623d61d3b237bb014d88,0.458,0.805,1,-9.215,1,0.0707,0.000637,0.892,0.754,0.103,93.01,audio_features,369000,4
5f6a623d61d3b237bb014d89,0.255,0.278,11,-19.022,0,0.0662,0.268,0.94,0.154,0.0317,73.611,audio_features,250143,4
5f6a623d61d3b237bb014d8a,0.435,0.802,1,-6.495,1,0.184,0.00298,0.718,0.503,0.0838,179.929,audio_features,378000,3
5f6a623d61d3b237bb014d8b,0.122,0.337,1,-16.26,1,0.043,0.413,0.826,0.111,0.0394,77.733,audio_features,216064,3
5f6a623d61d3b237bb014d8c,0.258,0.316,3,-14.51,0,0.0567,0.0639,0.695,0.0805,0.162,73.259,audio_features,136608,3
5f6a623d61d3b237bb014d8d,0.225,0.723,1,-10.22,1,0.114,0.00255,0.777,0.361,0.0564,191.946,audio_features,404748,3
5f6a623d61d3b237bb014d8e,0.134,0.155,2,-32.395,0,0.0742,0.528,0.938,0.0759,0.0318,142.931,audio_features,170000,4
5f6a623d61d3b237bb014d8f,0.571,0.744,1,-9.845,1,0.198,0.013,0.829,0.157,0.335,75.126,audio_features,184400,4
5f6a623d61d3b237bb014d90,0.113,0.173,6,-19.459,1,0.039,0.0062,0.706,0.602,0.0411,151.998,audio_features,229019,4
5f6a623d61d3b237bb014d91,0.269,0.657,1,-10.489,1,0.067,0.00467,0.885,0.599,0.0461,175.97,audio_features,435852,4
5f6a623d61d3b237bb014d92,0.0616,0.264,0,-20.379,1,0.0489,0.0862,0.861,0.365,0.0392,199.634,audio_features,219000,4
5f6a623d61d3b237bb014d93,0.552,0.583,2,-10.314,1,0.0677,0.00317,0.323,0.212,0.0606,140.067,audio_features,483000,4
5f6a623d61d3b237bb014d94,0.464,0.179,2,-17.182,1,0.0393,0.235,0.915,0.267,0.0237,78.657,audio_features,98000,3
5f6a623d61d3b237bb014d95,0.519,0.803,2,-7.925,1,0.0532,0.00064,0.808,0.0948,0.0362,108.735,audio_features,397500,3
5f6a623d61d3b237bb014d96,0.346,0.337,2,-13.823,1,0.125,0.0331,0.125,0.185,0.0396,120.815,audio_features,107382,4
5f6a623d61d3b237bb014d97,0.113,0.951,0,-4.743,0,0.129,0.00176,0.00718,0.334,0.139,200.024,audio_features,441560,4
5f6a623d61d3b237bb014d98,0.414,0.971,5,-4.182,1,0.112,0.0013,0.0664,0.314,0.127,99.972,audio_features,473413,4
5f6a623d61d3b237bb014d99,0.18,0.962,4,-4.157,0,0.0914,0.00378,0.0000755,0.308,0.187,97.414,audio_features,319733,4
5f6a623d61d3b237bb014d9a,0.401,0.943,2,-4.486,1,0.0757,0.00607,0.00427,0.169,0.165,100.028,audio_features,464720,4
5f6a623d61d3b237bb014d9b,0.439,0.957,4,-5.002,0,0.0949,0.00366,0.0000518,0.287,0.244,100.01,audio_features,418760,4
5f6a623d61d3b237bb014d9c,0.21,0.937,9,-4.839,0,0.126,0.00276,0.0182,0.28,0.136,199.974,audio_features,492640,4
5f6a623d61d3b237bb014d9d,0.417,0.937,1,-5.118,0,0.0737,0.00753,0.00116,0.235,0.292,99.916,audio_features,401560,4
5f6a623d61d3b237bb014d9e,0.382,0.707,9,-5.853,1,0.0334,0.234,0.00000102,0.112,0.247,144.957,audio_features,354947,4
5f6a623d61d3b237bb014d9f,0.44,0.951,7,-4.704,1,0.0815,0.00247,0.0012,0.103,0.158,100.029,audio_features,382173,4
5f6a623d61d3b237bb014da0,,,,,,,,,,,,,,
5f6a623d61d3b237bb014da1,,,,,,,,,,,,,,
5f6a623d61d3b237bb014da2,,,,,,,,,,,,,,
5f6a623d61d3b237bb014da3,,,,,,,,,,,,,,
5f6a623d61d3b237bb014da4,,,,,,,,,,,,,,
5f6a623d61d3b237bb014da5,,,,,,,,,,,,,,
5f6a623d61d3b237bb014da6,,,,,,,,,,,,,,
5f6a623d61d3b237bb014da7,,,,,,,,,,,,,,
5f6a623d61d3b237bb014da8,,,,,,,,,,,,,,
5f6a623d61d3b237bb014da9,,,,,,,,,,,,,,
5f6a623d61d3b237bb014daa,,,,,,,,,,,,,,
5f6a623d61d3b237bb014dab,,,,,,,,,,,,,,
5f6a623d61d3b237bb014dac,0.287,0.957,1,-6.444,1,0.426,0.00046,0.00298,0.13,0.0952,142.37,audio_features,487813,4
5f6a623d61d3b237bb014dad,0.439,0.351,7,-8.98,0,0.0278,0.505,0.00000103,0.119,0.0571,142.108,audio_features,326187,4
5f6a623d61d3b237bb014dae,0.517,0.883,9,-4.973,0,0.077,0.00444,0.00000443,0.11,0.254,122.128,audio_features,419573,4
5f6a623d61d3b237bb014daf,0.523,0.753,11,-8.882,0,0.0543,0.00227,0,0.0909,0.476,132.014,audio_features,267106,4
5f6a623d61d3b237bb014db0,0.493,0.978,1,-4.578,1,0.123,0.0000135,0.00216,0.181,0.21,125.96,audio_features,436440,4
5f6a623d61d3b237bb014db1,0.487,0.972,2,-4.647,0,0.0908,0.000413,0.000901,0.15,0.19,128.061,audio_features,393893,4
